"STATE","ZONE","NAME","LON","LAT"
"MN",2,"Norman",-96.4551,47.3265
"MN",3,"Clay",-96.4906,46.8924
"MN",4,"Kittson",-96.7826,48.7766
"MN",5,"Roseau",-95.8108,48.7751
"MN",6,"Lake Of The Woods",-94.9048,48.7718
"MN",7,"West Marshall",-96.7657,48.3592
"MN",8,"East Marshall",-95.9961,48.3571
"MN",9,"North Beltrami",-95.0124,48.1627
"MN",10,"Koochiching",-93.7834,48.2453
"MN",11,"North St. Louis",-92.5323,48.1523
"MN",12,"Northern Cook/Northern Lake",-91.1966,47.8295
"MN",13,"Pennington",-96.0367,48.0662
"MN",14,"Red Lake",-96.0953,47.8717
"MN",15,"East Polk",-95.918,47.6577
"MN",16,"North Clearwater",-95.3891,47.752
"MN",17,"South Beltrami",-94.8022,47.6313
"MN",18,"North Itasca",-93.7298,47.6644
"MN",19,"Central St. Louis",-92.4352,47.4461
"MN",20,"Southern Lake/North Shore",-91.4479,47.282
"MN",21,"Southern Cook/North Shore",-90.4121,47.8034
"MN",22,"Mahnomen",-95.809,47.3252
"MN",23,"South Clearwater",-95.3643,47.3228
"MN",24,"Hubbard",-94.9166,47.1087
"MN",25,"North Cass",-94.2344,47.1039
"MN",26,"South Itasca",-93.4742,47.2596
"MN",27,"West Becker",-95.9229,46.9358
"MN",28,"East Becker",-95.4143,46.9334
"MN",29,"Wilkin",-96.4683,46.3571
"MN",30,"West Otter Tail",-96.0175,46.4061
"MN",31,"East Otter Tail",-95.4624,46.4109
"MN",32,"Wadena",-94.9694,46.5858
"MN",33,"South Cass",-94.5522,46.5646
"MN",34,"Crow Wing",-94.0709,46.4824
"MN",35,"Northern Aitkin",-93.4185,46.826
"MN",36,"South Aitkin",-93.4126,46.4095
"MN",37,"Carlton/South St. Louis",-92.5801,46.7516
"MN",38,"Pine",-92.7414,46.1208
"MN",39,"Traverse",-96.4716,45.7721
"MN",40,"Grant",-96.0121,45.934
"MN",41,"Douglas",-95.4535,45.9337
"MN",42,"Todd",-94.8976,46.0706
"MN",43,"Morrison",-94.2684,46.0126
"MN",44,"Mille Lacs",-93.6301,45.938
"MN",45,"Kanabec",-93.2935,45.9453
"MN",46,"Big Stone",-96.411,45.4261
"MN",47,"Stevens",-96.0003,45.5861
"MN",48,"Pope",-95.4445,45.586
"MN",49,"Stearns",-94.613,45.5522
"MN",50,"Benton",-93.9989,45.6991
"MN",51,"Sherburne",-93.7745,45.4439
"MN",52,"Isanti",-93.2952,45.5615
"MN",53,"Chisago",-92.9083,45.5025
"MN",54,"Lac Qui Parle",-96.1735,44.9955
"MN",55,"Swift",-95.6814,45.2827
"MN",56,"Chippewa",-95.5666,45.0223
"MN",57,"Kandiyohi",-95.0048,45.1524
"MN",58,"Meeker",-94.5274,45.1231
"MN",59,"Wright",-93.963,45.1739
"MN",60,"Hennepin",-93.4768,45.0045
"MN",61,"Anoka",-93.2464,45.2732
"MN",62,"Ramsey",-93.0994,45.0171
"MN",63,"Washington",-92.8839,45.0383
"MN",64,"Yellow Medicine",-95.8683,44.7162
"MN",65,"Renville",-94.9472,44.7268
"MN",66,"McLeod",-94.2724,44.8235
"MN",67,"Sibley",-94.2321,44.5795
"MN",68,"Carver",-93.8025,44.8208
"MN",69,"Scott",-93.5358,44.6484
"MN",70,"Dakota",-93.0656,44.6718
"MN",71,"Lincoln",-96.2671,44.4126
"MN",72,"Lyon",-95.839,44.4135
"MN",73,"Redwood",-95.2539,44.4037
"MN",74,"Brown",-94.7277,44.2421
"MN",75,"Nicollet",-94.2474,44.35
"MN",76,"Le Sueur",-93.73,44.3714
"MN",77,"Rice",-93.2966,44.3541
"MN",78,"Goodhue",-92.7225,44.4099
"MN",79,"Wabasha",-92.2303,44.2842
"MN",80,"Murray",-95.7632,44.0221
"MN",81,"Cottonwood",-95.1812,44.0071
"MN",82,"Watonwan",-94.6141,43.9783
"MN",83,"Blue Earth",-94.0671,44.0346
"MN",84,"Waseca",-93.5873,44.0221
"MN",85,"Steele",-93.226,44.0223
"MN",86,"Dodge",-92.862,44.0225
"MN",87,"Olmsted",-92.4018,44.0036
"MN",88,"Winona",-91.7791,43.9869
"MN",89,"Nobles",-95.7534,43.6742
"MN",90,"Jackson",-95.1541,43.6741
"MN",91,"Martin",-94.5511,43.6742
"MN",92,"Faribault",-93.9479,43.6739
"MN",93,"Freeborn",-93.3489,43.6738
"MN",94,"Mower",-92.7525,43.6714
"MN",95,"Fillmore",-92.0901,43.674
"MN",96,"Houston",-91.4928,43.6714
"MN",97,"Pipestone",-96.2586,44.023
"MN",98,"Rock",-96.2532,43.6747
"MO",1,"Atchison",-95.427,40.4307
"MO",2,"Nodaway",-94.8834,40.3607
"MO",3,"Worth",-94.4222,40.4791
"MO",4,"Gentry",-94.4099,40.2121
"MO",5,"Harrison",-93.9921,40.3547
"MO",6,"Mercer",-93.5685,40.4223
"MO",7,"Putnam",-93.0161,40.4789
"MO",8,"Schuyler",-92.5209,40.4702
"MO",9,"Scotland",-92.1471,40.4526
"MO",10,"Clark",-91.7384,40.4103
"MO",11,"Holt",-95.215,40.0946
"MO",12,"Andrew",-94.802,39.9834
"MO",13,"De Kalb",-94.4047,39.8932
"MO",14,"Daviess",-93.9855,39.9607
"MO",15,"Grundy",-93.5653,40.114
"MO",16,"Sullivan",-93.1115,40.2107
"MO",17,"Adair",-92.6007,40.1906
"MO",18,"Knox",-92.1481,40.1282
"MO",19,"Lewis",-91.7222,40.0969
"MO",20,"Buchanan",-94.8062,39.6598
"MO",21,"Clinton",-94.4046,39.6018
"MO",22,"Caldwell",-93.9828,39.6557
"MO",23,"Livingston",-93.5483,39.7821
"MO",24,"Linn",-93.1072,39.8702
"MO",25,"Macon",-92.5646,39.8308
"MO",26,"Shelby",-92.0766,39.7978
"MO",27,"Marion",-91.6224,39.806
"MO",28,"Platte",-94.7736,39.3804
"MO",29,"Clay",-94.4208,39.3105
"MO",30,"Ray",-93.9899,39.3524
"MO",31,"Carroll",-93.5052,39.4268
"MO",32,"Chariton",-92.9626,39.5145
"MO",33,"Randolph",-92.4971,39.4402
"MO",34,"Monroe",-92.0007,39.4955
"MO",35,"Ralls",-91.522,39.5276
"MO",36,"Pike",-91.1714,39.3438
"MO",37,"Jackson",-94.3461,39.0085
"MO",38,"Lafayette",-93.7855,39.0656
"MO",39,"Saline",-93.2022,39.1366
"MO",40,"Howard",-92.6958,39.1427
"MO",41,"Boone",-92.3096,38.9907
"MO",42,"Audrain",-91.8416,39.2158
"MO",43,"Cass",-94.3548,38.647
"MO",44,"Johnson",-93.8063,38.7441
"MO",45,"Pettis",-93.2851,38.7283
"MO",46,"Cooper",-92.8103,38.8439
"MO",47,"Moniteau",-92.5831,38.6327
"MO",48,"Cole",-92.2816,38.5055
"MO",49,"Osage",-91.8618,38.4604
"MO",50,"Callaway",-91.926,38.8355
"MO",51,"Montgomery",-91.4702,38.9415
"MO",52,"Lincoln",-90.9602,39.0581
"MO",53,"Bates",-94.34,38.2573
"MO",54,"Henry",-93.7927,38.3852
"MO",55,"Benton",-93.2879,38.2948
"MO",56,"Morgan",-92.8861,38.4239
"MO",57,"Miller",-92.4284,38.2145
"MO",58,"Maries",-91.9249,38.1616
"MO",59,"Gasconade",-91.5079,38.4409
"MO",60,"Warren",-91.1607,38.7646
"MO",61,"St. Charles",-90.6752,38.7819
"MO",62,"Franklin",-91.075,38.4112
"MO",63,"St. Louis",-90.443,38.6407
"MO",64,"St. Louis City",-90.245,38.6358
"MO",65,"Jefferson",-90.5378,38.261
"MO",66,"Vernon",-94.3424,37.8506
"MO",67,"St. Clair",-93.776,38.0371
"MO",68,"Hickory",-93.3207,37.9408
"MO",69,"Camden",-92.766,38.0271
"MO",70,"Pulaski",-92.2076,37.8246
"MO",71,"Phelps",-91.7924,37.8771
"MO",72,"Crawford",-91.304,37.9764
"MO",73,"Washington",-90.8774,37.9617
"MO",74,"St. Francois",-90.4729,37.8104
"MO",75,"Ste. Genevieve",-90.1952,37.894
"MO",76,"Perry",-89.8244,37.7071
"MO",77,"Barton",-94.3471,37.5023
"MO",78,"Cedar",-93.8566,37.7238
"MO",79,"Polk",-93.4005,37.6165
"MO",80,"Dallas",-93.0236,37.6804
"MO",81,"Laclede",-92.5903,37.6583
"MO",82,"Texas",-91.9651,37.3173
"MO",83,"Dent",-91.5079,37.6066
"MO",84,"Iron",-90.7735,37.5552
"MO",85,"Madison",-90.345,37.4781
"MO",86,"Bollinger",-90.0259,37.3222
"MO",87,"Cape Girardeau",-89.6845,37.3839
"MO",88,"Jasper",-94.3406,37.2035
"MO",89,"Dade",-93.8503,37.432
"MO",90,"Greene",-93.342,37.2581
"MO",91,"Webster",-92.8759,37.2809
"MO",92,"Wright",-92.4687,37.2701
"MO",93,"Newton",-94.3392,36.9055
"MO",94,"Lawrence",-93.8329,37.1064
"MO",95,"Christian",-93.1889,36.9696
"MO",96,"Douglas",-92.4988,36.9326
"MO",97,"Howell",-91.8865,36.774
"MO",98,"Shannon",-91.4005,37.1574
"MO",99,"Reynolds",-90.9691,37.3623
"MO",100,"Wayne",-90.4614,37.1126
"MO",101,"McDonald",-94.3484,36.6287
"MO",102,"Barry",-93.8291,36.7099
"MO",103,"Stone",-93.4559,36.7469
"MO",104,"Taney",-93.041,36.6547
"MO",105,"Ozark",-92.4446,36.6493
"MO",106,"Oregon",-91.4033,36.6867
"MO",107,"Carter",-90.9623,36.9413
"MO",108,"Ripley",-90.8639,36.6528
"MO",109,"Butler",-90.4065,36.7164
"MO",110,"Stoddard",-89.9444,36.8555
"MO",111,"Scott",-89.5686,37.053
"MO",112,"Mississippi",-89.2911,36.8281
"MO",113,"Dunklin",-90.0909,36.2719
"MO",114,"New Madrid",-89.6516,36.5942
"MO",115,"Pemiscot",-89.7858,36.2111
"MS",1,"DeSoto",-89.9918,34.8754
"MS",2,"Marshall",-89.5031,34.7623
"MS",3,"Benton",-89.1885,34.8173
"MS",4,"Tippah",-88.9089,34.7684
"MS",5,"Alcorn",-88.5803,34.8808
"MS",6,"Tishomingo",-88.2393,34.7404
"MS",7,"Tunica",-90.3755,34.652
"MS",8,"Tate",-89.9448,34.6503
"MS",9,"Prentiss",-88.5201,34.6183
"MS",10,"Coahoma",-90.6027,34.2292
"MS",11,"Quitman",-90.2891,34.2514
"MS",12,"Panola",-89.9505,34.3639
"MS",13,"Lafayette",-89.4849,34.3568
"MS",14,"Union",-89.0038,34.4905
"MS",15,"Pontotoc",-89.0374,34.2254
"MS",16,"Lee",-88.6804,34.2899
"MS",17,"Itawamba",-88.3613,34.28
"MS",18,"Bolivar",-90.8804,33.7955
"MS",19,"Sunflower",-90.5887,33.6023
"MS",20,"Tallahatchie",-90.1732,33.9505
"MS",21,"Yalobusha",-89.7076,34.0282
"MS",22,"Calhoun",-89.3364,33.9364
"MS",23,"Chickasaw",-88.9479,33.9208
"MS",24,"Monroe",-88.4804,33.8923
"MS",25,"Leflore",-90.301,33.5505
"MS",26,"Grenada",-89.802,33.77
"MS",27,"Carroll",-89.9202,33.4485
"MS",28,"Montgomery",-89.6164,33.4941
"MS",29,"Webster",-89.2848,33.6131
"MS",30,"Clay",-88.7815,33.6557
"MS",31,"Lowndes",-88.4433,33.4729
"MS",32,"Choctaw",-89.2484,33.3473
"MS",33,"Oktibbeha",-88.8793,33.425
"MS",34,"Washington",-90.9474,33.2836
"MS",35,"Humphreys",-90.5265,33.1287
"MS",36,"Holmes",-90.0921,33.1235
"MS",37,"Attala",-89.5817,33.0863
"MS",38,"Winston",-89.0344,33.0885
"MS",39,"Noxubee",-88.5698,33.1101
"MS",40,"Issaquena",-90.9892,32.7414
"MS",41,"Sharkey",-90.8132,32.8797
"MS",42,"Yazoo",-90.3965,32.7804
"MS",43,"Madison",-90.0338,32.6347
"MS",44,"Leake",-89.5241,32.7535
"MS",45,"Neshoba",-89.1176,32.7535
"MS",46,"Kemper",-88.6412,32.7546
"MS",47,"Warren",-90.8521,32.3574
"MS",48,"Hinds",-90.4427,32.2667
"MS",49,"Rankin",-89.9457,32.2641
"MS",50,"Scott",-89.5376,32.4064
"MS",51,"Newton",-89.1188,32.4002
"MS",52,"Lauderdale",-88.6626,32.4043
"MS",53,"Claiborne",-90.9118,31.9737
"MS",54,"Copiah",-90.4488,31.8692
"MS",55,"Simpson",-89.9195,31.9132
"MS",56,"Smith",-89.5067,32.0177
"MS",57,"Jasper",-89.1188,32.0191
"MS",58,"Clarke",-88.6894,32.0414
"MS",59,"Jefferson",-91.0371,31.7342
"MS",60,"Adams",-91.3531,31.4832
"MS",61,"Franklin",-90.8978,31.4772
"MS",62,"Lincoln",-90.454,31.5324
"MS",63,"Lawrence",-90.107,31.5502
"MS",64,"Jefferson Davis",-89.823,31.5696
"MS",65,"Covington",-89.5526,31.6332
"MS",66,"Jones",-89.1688,31.6226
"MS",67,"Wayne",-88.6958,31.6408
"MS",68,"Wilkinson",-91.3109,31.161
"MS",69,"Amite",-90.8045,31.1744
"MS",70,"Pike",-90.4042,31.1749
"MS",71,"Walthall",-90.1061,31.1485
"MS",72,"Marion",-89.8224,31.2308
"MS",73,"Lamar",-89.5087,31.2059
"MS",74,"Forrest",-89.2579,31.1889
"MS",75,"Perry",-88.9923,31.1721
"MS",76,"Greene",-88.6392,31.2142
"MS",77,"Pearl River",-89.5898,30.7686
"MS",78,"Stone",-89.1177,30.79
"MS",79,"George",-88.644,30.8626
"MS",80,"Hancock",-89.4887,30.4164
"MS",81,"Harrison",-89.1185,30.515
"MS",82,"Jackson",-88.6362,30.5459
"MT",1,"Kootenai/Cabinet Region",-115.2165,48.3391
"MT",2,"West Glacier Region",-113.8037,48.2755
"MT",3,"Flathead/Mission Valleys",-114.298,47.7732
"MT",4,"Lower Clark Fork Region",-115.0063,47.3078
"MT",5,"Missoula/Bitterroot Valleys",-114.1079,46.4888
"MT",6,"Bitterroot/Sapphire Mountains",-113.9667,46.1931
"MT",7,"Butte/Blackfoot Region",-112.9185,46.3886
"MT",8,"Beaverhead",-112.8988,45.1328
"MT",9,"Northern Rocky Mountain Front",-113.207,48.5649
"MT",10,"Eastern Glacier",-112.6174,48.7446
"MT",11,"Hill",-110.1113,48.6282
"MT",12,"Cascade",-111.3472,47.308
"MT",13,"Chouteau",-110.4352,47.8806
"MT",14,"Central and Southern Lewis and Clark",-112.2607,46.9504
"MT",15,"Madison",-111.9203,45.3008
"MT",16,"Central and Southeast Phillips",-107.8379,48.1191
"MT",17,"Central and Southern Valley",-106.6828,48.1821
"MT",18,"Daniels",-105.5485,48.7838
"MT",19,"Sheridan",-104.5046,48.7212
"MT",20,"Western Roosevelt",-105.4045,48.3139
"MT",21,"Petroleum",-108.2501,47.1175
"MT",22,"Garfield",-106.9928,47.2777
"MT",23,"McCone",-105.7953,47.6452
"MT",24,"Richland",-104.5614,47.7879
"MT",25,"Dawson",-104.8994,47.2664
"MT",26,"Prairie",-105.3779,46.8605
"MT",27,"Wibaux",-104.249,46.9653
"MT",28,"Southern Wheatland",-109.8323,46.3825
"MT",29,"Musselshell",-108.3977,46.4966
"MT",30,"Treasure",-107.2717,46.2115
"MT",31,"Northern Rosebud",-106.7762,46.3849
"MT",32,"Custer",-105.5718,46.2527
"MT",33,"Fallon",-104.4174,46.334
"MT",34,"Northern Stillwater",-109.2176,45.8098
"MT",35,"Yellowstone",-108.2744,45.9372
"MT",36,"Powder River",-105.6301,45.395
"MT",37,"Carter",-104.5362,45.5168
"MT",38,"Southern Big Horn",-107.5062,45.2542
"MT",39,"Eastern Carbon",-108.7777,45.2463
"MT",40,"Northern Park",-110.6013,45.9621
"MT",41,"Northern Sweet Grass",-109.8608,45.9585
"MT",42,"Golden Valley",-109.1643,46.3251
"MT",43,"Potomac/Seeley Lake Region",-113.584,47.2005
"MT",44,"Toole",-111.6957,48.6552
"MT",45,"Liberty",-111.0246,48.5617
"MT",46,"Eastern Pondera",-111.983,48.2323
"MT",47,"Blaine",-108.9586,48.4327
"MT",48,"Southern Rocky Mountain Front",-112.5644,47.7128
"MT",49,"Eastern Teton",-111.7767,47.8111
"MT",50,"Judith Basin",-110.2661,47.0455
"MT",51,"Fergus",-109.2243,47.2636
"MT",52,"Jefferson",-112.0937,46.1485
"MT",53,"Broadwater",-111.4954,46.3319
"MT",54,"Meagher",-110.8856,46.5982
"MT",55,"Gallatin",-111.1738,45.5683
"MT",56,"Red Lodge Foothills",-109.2924,45.2833
"MT",57,"Northern Big Horn",-107.4595,45.7318
"MT",58,"Southern Rosebud",-106.4963,45.4286
"MT",59,"Northern Phillips",-107.7403,48.7814
"MT",60,"Southwest Phillips",-108.487,47.8159
"MT",61,"Northern Valley",-106.6331,48.7789
"MT",62,"Eastern Roosevelt",-104.5328,48.2705
"MT",63,"Judith Gap",-109.6782,46.6384
"MT",64,"Paradise Valley",-110.7098,45.3939
"MT",65,"Livingston Area",-110.5011,45.6959
"MT",66,"Beartooth Foothills",-109.8035,45.5734
"MT",67,"Absaroka/Beartooth Mountains",-110.1893,45.2637
"MT",68,"Crazy Mountains",-110.3156,46.0653
"NC",1,"Ashe",-81.501,36.4346
"NC",2,"Alleghany",-81.1286,36.4915
"NC",3,"Surry",-80.6882,36.4148
"NC",4,"Stokes",-80.2395,36.4018
"NC",5,"Rockingham",-79.7751,36.3961
"NC",6,"Caswell",-79.3337,36.3934
"NC",7,"Person",-78.9717,36.3901
"NC",8,"Granville",-78.653,36.304
"NC",9,"Vance",-78.4083,36.3648
"NC",10,"Warren",-78.1069,36.3966
"NC",11,"Halifax",-77.6519,36.2575
"NC",12,"Northampton",-77.3967,36.4177
"NC",13,"Hertford",-76.9838,36.359
"NC",14,"Gates",-76.7011,36.4451
"NC",15,"Pasquotank",-76.2867,36.2974
"NC",16,"Camden",-76.2101,36.3902
"NC",17,"Western Currituck",-76.034,36.4012
"NC",18,"Watauga",-81.6969,36.2313
"NC",19,"Wilkes",-81.1638,36.2065
"NC",20,"Yadkin",-80.6653,36.1605
"NC",21,"Forsyth",-80.2563,36.1304
"NC",22,"Guilford",-79.789,36.0794
"NC",23,"Alamance",-79.3995,36.044
"NC",24,"Orange",-79.1205,36.0614
"NC",25,"Durham",-78.8764,36.0359
"NC",26,"Franklin",-78.2857,36.0827
"NC",27,"Nash",-77.9865,35.9672
"NC",28,"Edgecombe",-77.5971,35.9129
"NC",29,"Martin",-77.1072,35.8416
"NC",30,"Bertie",-76.9791,36.0662
"NC",31,"Chowan",-76.608,36.1507
"NC",32,"Perquimans",-76.4419,36.2069
"NC",33,"Avery",-81.9224,36.0766
"NC",35,"Alexander",-81.1772,35.9211
"NC",36,"Iredell",-80.8736,35.8072
"NC",37,"Davie",-80.5446,35.9292
"NC",38,"Davidson",-80.2127,35.7932
"NC",39,"Randolph",-79.806,35.7103
"NC",40,"Chatham",-79.2553,35.7028
"NC",41,"Wake",-78.6504,35.7901
"NC",42,"Johnston",-78.3657,35.5176
"NC",43,"Wilson",-77.9185,35.7048
"NC",44,"Pitt",-77.3748,35.5935
"NC",45,"Washington",-76.5767,35.8221
"NC",46,"Tyrrell",-76.2118,35.8161
"NC",47,"Mainland Dare",-75.8577,35.7753
"NC",48,"Madison",-82.7057,35.8581
"NC",49,"Yancey",-82.3076,35.8989
"NC",50,"Mitchell",-82.1634,36.0133
"NC",51,"Swain",-83.4927,35.4867
"NC",52,"Haywood",-82.9822,35.5561
"NC",53,"Buncombe",-82.5302,35.6112
"NC",56,"Catawba",-81.2144,35.6626
"NC",57,"Rowan",-80.5247,35.6396
"NC",58,"Graham",-83.8335,35.3502
"NC",59,"Northern Jackson",-83.1778,35.3638
"NC",60,"Cherokee",-84.0635,35.1339
"NC",61,"Clay",-83.7502,35.0572
"NC",62,"Macon",-83.4221,35.1504
"NC",63,"Southern Jackson",-83.0799,35.1614
"NC",64,"Transylvania",-82.7983,35.2022
"NC",65,"Henderson",-82.4799,35.3362
"NC",68,"Cleveland",-81.5554,35.334
"NC",69,"Lincoln",-81.2239,35.4862
"NC",70,"Gaston",-81.1801,35.2945
"NC",71,"Mecklenburg",-80.8328,35.2468
"NC",72,"Cabarrus",-80.5519,35.3868
"NC",73,"Stanly",-80.2507,35.312
"NC",74,"Montgomery",-79.9054,35.3324
"NC",75,"Moore",-79.4813,35.3107
"NC",76,"Lee",-79.1716,35.475
"NC",77,"Harnett",-78.8693,35.3687
"NC",78,"Wayne",-78.004,35.3638
"NC",79,"Greene",-77.6756,35.4852
"NC",80,"Beaufort",-76.8631,35.4947
"NC",81,"Mainland Hyde",-76.2532,35.5375
"NC",82,"Union",-80.5307,34.9884
"NC",83,"Anson",-80.1027,34.9738
"NC",84,"Richmond",-79.748,35.0059
"NC",85,"Scotland",-79.4805,34.8411
"NC",86,"Hoke",-79.2371,35.0174
"NC",87,"Robeson",-79.1035,34.6401
"NC",88,"Cumberland",-78.8273,35.0485
"NC",89,"Sampson",-78.3712,34.9915
"NC",90,"Duplin",-77.9333,34.9365
"NC",91,"Lenoir",-77.6416,35.2393
"NC",92,"Jones",-77.3555,35.0222
"NC",93,"Craven",-77.0969,35.1262
"NC",94,"Pamlico",-76.7488,35.1407
"NC",95,"Carteret",-76.6707,34.8306
"NC",96,"Bladen",-78.5632,34.6143
"NC",98,"Onslow",-77.4342,34.7374
"NC",99,"Columbus",-78.655,34.2655
"NC",102,"Eastern Currituck",-75.844,36.4001
"NC",103,"Outer Banks Dare",-75.6211,35.7594
"NC",104,"Outer Banks Hyde",-75.9134,35.1288
"NC",105,"Inland Pender",-77.9208,34.5328
"NC",106,"Coastal Pender",-77.6424,34.3843
"NC",107,"Inland New Hanover",-77.8982,34.2817
"NC",108,"Coastal New Hanover",-77.8536,34.1515
"NC",109,"Inland Brunswick",-78.2492,34.1066
"NC",110,"Coastal Brunswick",-78.2222,33.9367
"NC",501,"Caldwell Mountains",-81.6408,36.0301
"NC",502,"Greater Caldwell",-81.4832,35.9012
"NC",503,"Burke Mountains",-81.862,35.8886
"NC",504,"Greater Burke",-81.6652,35.7148
"NC",505,"McDowell Mountains",-82.1054,35.7082
"NC",506,"Eastern McDowell",-81.9458,35.6327
"NC",507,"Rutherford Mountains",-82.193,35.465
"NC",508,"Greater Rutherford",-81.8892,35.3952
"NC",509,"Polk Mountains",-82.293,35.2856
"NC",510,"Eastern Polk",-82.1356,35.2776
"ND",1,"Divide",-103.4873,48.8149
"ND",2,"Burke",-102.5183,48.7909
"ND",3,"Renville",-101.6581,48.7192
"ND",4,"Bottineau",-100.8335,48.7921
"ND",5,"Rolette",-99.8411,48.7724
"ND",6,"Towner",-99.2459,48.6856
"ND",7,"Cavalier",-98.465,48.7722
"ND",8,"Pembina",-97.5517,48.7672
"ND",9,"Williams",-103.4802,48.3437
"ND",10,"Mountrail",-102.3556,48.2013
"ND",11,"Ward",-101.5418,48.2218
"ND",12,"McHenry",-100.6363,48.2346
"ND",13,"Pierce",-99.9718,48.2496
"ND",14,"Benson",-99.366,48.0694
"ND",15,"Ramsey",-98.7201,48.269
"ND",16,"Eastern Walsh County",-97.4998,48.3683
"ND",17,"McKenzie",-103.3953,47.7402
"ND",18,"Dunn",-102.6182,47.3568
"ND",19,"Mercer",-101.8315,47.3092
"ND",20,"Oliver",-101.3403,47.1153
"ND",21,"McLean",-101.3218,47.607
"ND",22,"Sheridan",-100.3456,47.5754
"ND",23,"Wells",-99.661,47.5876
"ND",24,"Eddy",-98.9016,47.7176
"ND",25,"Foster",-98.8831,47.4571
"ND",26,"Nelson",-98.1921,47.9216
"ND",27,"Grand Forks",-97.457,47.9219
"ND",28,"Griggs",-98.2371,47.4572
"ND",29,"Steele",-97.7248,47.4562
"ND",30,"Traill",-97.1615,47.4542
"ND",31,"Golden Valley",-103.8467,46.9402
"ND",32,"Billings",-103.3764,47.0235
"ND",33,"Stark",-102.655,46.8107
"ND",34,"Morton",-101.2811,46.7161
"ND",35,"Burleigh",-100.4688,46.9774
"ND",36,"Kidder",-99.7801,46.9802
"ND",37,"Stutsman",-98.9588,46.9792
"ND",38,"Barnes",-98.0716,46.9361
"ND",39,"Cass",-97.2481,46.933
"ND",40,"Slope",-103.4599,46.4472
"ND",41,"Hettinger",-102.4604,46.4326
"ND",42,"Grant",-101.6397,46.3583
"ND",43,"Bowman",-103.5207,46.1126
"ND",44,"Adams",-102.5285,46.0969
"ND",45,"Sioux",-101.0405,46.1126
"ND",46,"Emmons",-100.2388,46.2851
"ND",47,"Logan",-99.4775,46.4574
"ND",48,"La Moure",-98.5355,46.4569
"ND",49,"Ransom",-97.6575,46.4561
"ND",50,"McIntosh",-99.4412,46.1119
"ND",51,"Dickey",-98.5046,46.1102
"ND",52,"Sargent",-97.6306,46.1078
"ND",53,"Richland",-96.9483,46.2646
"ND",54,"Western Walsh County",-98.084,48.3714
"NE",2,"Dawes",-103.1354,42.7197
"NE",3,"Box Butte",-103.0857,42.2198
"NE",4,"Sheridan",-102.409,42.5048
"NE",5,"Eastern Cherry",-100.5076,42.5577
"NE",6,"Keya Paha",-99.7124,42.8789
"NE",7,"Boyd",-98.7665,42.8997
"NE",8,"Brown",-99.9295,42.43
"NE",9,"Rock",-99.45,42.4213
"NE",10,"Holt",-98.7838,42.4557
"NE",11,"Knox",-97.8919,42.6369
"NE",12,"Cedar",-97.2523,42.5993
"NE",13,"Dixon",-96.8677,42.4932
"NE",14,"Dakota",-96.5646,42.3911
"NE",15,"Thurston",-96.5441,42.1582
"NE",16,"Antelope",-98.0667,42.1769
"NE",17,"Pierce",-97.6013,42.2644
"NE",18,"Wayne",-97.1193,42.2092
"NE",19,"Scotts Bluff",-103.708,41.8506
"NE",20,"Banner",-103.7104,41.546
"NE",21,"Morrill",-103.0105,41.716
"NE",22,"Garden",-102.3354,41.6194
"NE",23,"Grant",-101.7405,41.915
"NE",24,"Hooker",-101.1353,41.9159
"NE",25,"Thomas",-100.5558,41.9135
"NE",26,"Blaine",-99.9769,41.9128
"NE",27,"Loup",-99.4544,41.9138
"NE",28,"Garfield",-98.9914,41.9143
"NE",29,"Wheeler",-98.5282,41.9148
"NE",30,"Boone",-98.0673,41.7068
"NE",31,"Madison",-97.6008,41.9166
"NE",32,"Stanton",-97.1939,41.9168
"NE",33,"Cuming",-96.7874,41.9164
"NE",34,"Burt",-96.3287,41.8515
"NE",35,"Arthur",-101.6959,41.5689
"NE",36,"McPherson",-101.0605,41.5681
"NE",37,"Logan",-100.4828,41.5665
"NE",38,"Custer",-99.7261,41.3943
"NE",39,"Valley",-98.9819,41.5673
"NE",40,"Greeley",-98.5212,41.5675
"NE",41,"Nance",-97.9923,41.3973
"NE",42,"Platte",-97.5198,41.5701
"NE",43,"Colfax",-97.0867,41.5731
"NE",44,"Dodge",-96.6542,41.5777
"NE",45,"Washington",-96.2218,41.5311
"NE",46,"Sherman",-98.9763,41.2205
"NE",47,"Howard",-98.5171,41.22
"NE",48,"Merrick",-98.0376,41.1698
"NE",49,"Polk",-97.5684,41.1869
"NE",50,"Butler",-97.1306,41.2242
"NE",51,"Saunders",-96.6373,41.2261
"NE",52,"Douglas",-96.1544,41.2953
"NE",53,"Sarpy",-96.1119,41.1131
"NE",54,"Kimball",-103.715,41.1977
"NE",55,"Cheyenne",-102.995,41.2198
"NE",56,"Deuel",-102.3339,41.1116
"NE",57,"Keith",-101.6613,41.1988
"NE",58,"Perkins",-101.6496,40.8509
"NE",59,"Lincoln",-100.7452,41.0478
"NE",60,"Dawson",-99.8195,40.8699
"NE",61,"Buffalo",-99.075,40.8551
"NE",62,"Hall",-98.5022,40.8725
"NE",63,"Hamilton",-98.0233,40.8735
"NE",64,"York",-97.5971,40.8727
"NE",65,"Seward",-97.1395,40.8723
"NE",66,"Lancaster",-96.6878,40.7841
"NE",67,"Cass",-96.1408,40.9098
"NE",68,"Otoe",-96.1348,40.6485
